State,City,Hospital Id,Hospital Name,Address,Pin Code,PhONE NO,Mobile,Fax,Contactperson- (Desig),Email,LATITUDE,LONGITUDE
Karnataka,Bangalore,HOS-BLR-340,Karanth Speciality Hospital,"#307, 100Ft Ring Road, Btm Layout Last Bus Stop.100 Feet Ring Road, B.T.M",560068,080-26680886,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-2930,Sri Vivekananda Sevashrama,"#39, 8Th B Main Raod, Bsk 2Nd Stage",560070,080-26766996,NA,0,NA,NA,0,0
Karnataka,Kaupa,HOS-BLR-1883,Shree Ravalnath Medical Surgical & Maternity Centre,"Hausa Mariguddi Road, Kaup, Udipi",574106,0820-2551022,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-1860,Vishwabharathi Hosptial (P) Ltd,"10/4 & 10/5, 3Rd Main Road, Hanumanthnagar",560019,080-26521898,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-274,Vinayaka Hospital,"#110, 80Ft. Road, S>B>M? Colony, Bsk 1St Stage, Hanumanthanagarhanumanthanagar",560050,"080-26764148 , 26796167",NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-2696,Vagh Eye Centre,"73/1-2, 1St Floor, Infantry Road",560001,080-25584156,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-245,Manipal Hospital,"#98, Rustam Bagh, Old Airport Road, Vimanapura, Bangalor",560017,080-25024444,NA,0,NA,NA,0,0
Karnataka,Tumkur,HOS-BLR-2940,Aruna Hospital,Dr.Radhakrishan Road,572102,0816-2276408,NA,0,NA,NA,0,0
Karnataka,Mysore,HOS-BLR-2846,Aravinda Hospital,"#644, 4Th Main, Aravinda Nagar",570023,0821-3297143,NA,0,NA,NA,0,0
Karnataka,Raichur,HOS-BLR-2941,Gokul Maternity & Nursing Home,"Jawahar Nagar, Near Raghavendra Swamy Temple",584103,08532-241776,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-2744,Dr. Varma'S Jyothi Prasad Nursing Home Pvt Ltd,"#4, Sfhs, Nandhini Layout",560096,080-23595649,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-2298,Saikrupa Hospital For Women & Surgical Centre,"20Th B Cross, Marenahalli Main Road, Vijayanagar",560040,080-23116492,NA,0,NA,NA,0,0
Karnataka,Hubli,HOS-BLR-721,Shakuntal Memorial Hospital & Research Centre,"50/51, Golden Town, Hosur, Unkal Bypass Road, Vidyanagar",580021,0836-2228271,NA,0,NA,NA,0,0
Karnataka,Bellary,HOS-BLR-1383,Shakti Nursing Home,"Paruathi Nagar, Talur Road",583103,08392-266532,NA,0,NA,NA,0,0
Karnataka,Kolar,HOS-BLR-2918,New Kolar Nursing Home,"2Nd Cross, Kuvempunagar",563101,08152-220827,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-1112,Swathi Galaxy Hospital,"#1764, 14Th Main, 1St Stage, Kumaraswamy Layout, -, Kumaraswamy Layout Police Station Road",560078,080-22908291,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-1093,Spandana Nursing Home,"# 546/46, 6Th Main, 4Th Blockrajajinagar",560010,080-23353500,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3364,Amrik Nethralaya,"#346, Hrbr 1St Kalyan Nagar, 4Th Cross, 7Th B Main",560043,080-25424714,NA,0,NA,NA,0,0
Karnataka,Tumkur,HOS-BLR-1899,Bapuji Nursing Home,"1St Cross, Someshwar Puram",572102,0816-2271628,NA,0,NA,NA,0,0
Karnataka,Shimoga,HOS-BLR-1916,City Hospital,"R.M.R. Road, Durgigudi",577201,08182-279137,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-1854,Dr.Natesh E.N.T & Surgical Care Centre,"# 8/45, 80 Ft Rd, Sbm Colony, Bsk Ist Stage, City -Banashankari 1St Stage, ",560050,080-26722602,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-1590,Deepa Hospital,"# 27, Old Madra Road K.R. Puram Ext",560036,080-30911166,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-574,Divakar'S Speciality Hospitals,"No.220, 9Th Cross, J.P.Nagar 2Nd Phase",560078,080-41209550,NA,0,NA,NA,0,0
Karnataka,Tumkur,HOS-BLR-2768,Shri Vijaya Nursing Home,"Near Aralikatte, B.H. Road",572201,08134-250267,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3339,Supriya Hospital,"# 15/1, Ayyappaswamy Temple Road, Prakashnagar",560021,080-23522366,NA,0,NA,NA,0,0
Karnataka,Karkala,HOS-BLR-1924,Spandana Maternity & General Hosptial,"Mangalore Road, Udupi",574104,08258-231627,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-472,Lakshmi Hospital,"402, 2Nd Cross Judges Colony",560032,080-23333241,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-2010,Manjushree Hospital,"# 91, Kavalbyrasandra, Dr. A.M.C. Road, R.T.Nagar, Opposite P&T Quatres",560032,080-23632781,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-1945,Mamatha Hospital,"# 1538, 39Th Cross, 4Th Block, Jayanagar",560041,080- 26542060,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-1661,Meenakshi Ent Speciality Centre,"# 2232, 23Rd Cross, Banashankari Ii Stagebanashankari 2Nd Stage, ",560070,080-26764621,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLC-399,Sri Sai North Side Hospital,"No 8, G -Block, Near Big Market, Sahakar Nagar, 60 Ft Roadsahakarnagar",560092,080-23620844,NA,0,NA,NA,0,0
Karnataka,Mandya,HOS-BLR-1974,Ravi Nursing Home,"1512, Ashok Nagar, Hospital Road",571401,08232-223773,NA,0,NA,NA,0,0
Karnataka,Tumkur,HOS-BLR-1695,Vinayaka Hospital,"1St Main, Ashoka Nagar, Opp Government College",572103,0816-2254231,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-2915,Vinayaka Nethralaya,"#68, 100 Feet Ring Road, Btm Layout",560076,080-26685891,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3110,Prashantha Hospital,"# 90/D, Bommanahalli Circle, Hosur Road",560068,080-41503714,NA,0,NA,NA,0,0
Karnataka,Tumkur,HOS-BLR-3380,Dr. Thammaiah Hosptial,"Belagumba Road, Next To Tuda Office",572103,0816-2273420,NA,0,NA,NA,0,0
Karnataka,Sirsi,HOS-BLR-3376,Kaumudi Nursing Home,"Hospet Road, North Canara",581401,08384-229557,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3392,Rajarajeshwari Medical College And Hospital,"Rajarajeshwari Medical College, Kambipura",560074,080-57661805,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3382,Hcg Hospitals,"11/2, Magadi Main Road, Agarahara Dasarahalli, Bangalore-560079",560079,080-43108100,NA,0,NA,NA,0,0
Karnataka,Shimoga,HOS-BLR-3417,Anuradha Nursing Home,"1St Cross, Raghavendra Extension, Thirthahalli",577432,08181-228238,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3414,Ashwini Nursing Home,"#9, 1St A Cross. T.C. Palya Main Road, Akshyanagar, Ramamurthy Nagar",560016,080-26991286,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3407,Devi Super Speciality Eye Hospital Private Limited,"#434, 18Th Main, 80 Feet Road, 6Th Block Bus Depot. Block, Koramangala.",560095,080-25630563,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3400,Padmashree Nursing Home & Maternity Home,"1108/30, 10Th Main 4Th Cross, Rpc Layout, Vijayanagar",560040,080-23384138,NA,0,NA,NA,0,0
Karnataka,Mandya,HOS-BLR-3415,Surabhii Hospital & Intensive Care Centre,"K.R.Road, Ashok Nagar",571401,08232-230311,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3419,Sreenagar Nursing Home,"#855, Ramanjaneya Main Road, Sreenagar",560050,080-22428830,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3402,Soukya Hospital,"#17, N.T.I Layout, Vidyaranyapura Main Road",560097,080-23642029,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3401,Vydehi Institute Of Medical Science & Research Centre,"# 82, Epip Area, White Field",560066,080-28413381,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3434,B.G. Hospital,"Mayamma Thimmappa Complex, Tumkur Road, Anchepalya",560073,080-28392033,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3466,R.C. Hospital,"#484/A, Ideal Homes Township, Rajarajeshwari Nagar",560098,080-28603060,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3468,Sri Rama Nursing Home,"34 & 35, Sanjeevappa Lane, Cubbonpet",560002,080-22216630,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3469,Spurthy Hospital,"# 22, 1St Main Chocolate Factory Road, Tavarekere Btm 1St Stage",560029,080-26844042,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3422,Trupti Nursing Home,"# 463, 1Block, 3Rd Stage, Basaveshwar Nagar",560079,080-23220269,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3517,Manipal Polyclinic & Nursing Home,"#291, Main Road, Ramamurthy Nagar",560016,080-25909853,NA,0,NA,NA,0,0
Karnataka,Kolar,HOS-BLR-3529,Suguna Nursing Home,"Antharaganga Road, 1St Cross",563101,08152-224555,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3513,Sri Maruthi Hospital,"# 50, Kondappa Garden, Kogilu Road",560064,080-28571526,NA,0,NA,NA,0,0
Karnataka,Udupi,HOS-BLR-2967,Adarsha Hospital Udupi,"Near K.S.R.T.C Bus Stand, Udupi",576101,0820-2535289,NA,0,NA,NA,0,0
Karnataka,Hassan,HOS-BLR-3039,C.S.I. Redfern Memorial Hospital,"Race Course Road, P.O Box No.127",573201,08172-266288,NA,0,NA,NA,0,0
Karnataka,Kumta,HOS-BLR-2827,Canara Health Care Limited,Baggon Road,581343,08386-223580,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3543,Green City Hospital,"No.726, 17Th Cross, 4Th Phase, J P Nagar",560078,080-26536222,NA,0,NA,NA,0,0
Karnataka,Dandeli,HOS-BLR-3555,Patil Nursing Home,"A.J.N Road, Uttar Kannada",581325,08284-231636,NA,0,NA,NA,0,0
Karnataka,Dharwad,HOS-BLR-3563,Shreeya Hospital,"P.B.Road, Irkal Complex",580008,0836-2443515,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3588,Sree Lakshmi Hospital,"21St Cross, Kaggadasapura Main Road, C.V.Raman Nagar Post",560093,080-41676336,NA,0,NA,NA,0,0
Karnataka,Hubli,HOS-BLR-3591,Dr.S.R.Ramanagoudar Muilty Speciality Hospital And Research Institute Pvt Ltd,"Maratha Colony, Malapur Road",580008,0836-2792824,NA,0,NA,NA,0,0
Karnataka,Hubli,HOS-BLR-3603,Vasan Eye Care Hospital,"Near Court Circle, Hubli - 5800029, Karnataka",580029,0836-4269666,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3586,Fortis Hospitals Ltd,"No.154/9, Bilekahalli, Bannergatta Road",560076,080-66214444,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3600,Sree Ranga Hospital,"No.1/7, 1St Floor, Nagadevanahalli Bus Stop, Kengari Post",560056,080-26602718,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3594,Genesis Hospital,"Airport Road, Marathahalli",560037,080-25917427,NA,0,NA,NA,0,0
Karnataka,Hassan,HOS-BLR-3629,Rajeev Hospital,"Govt. Hospital Road, K.R.Puram",573201,08172-251770,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3628,Sri Vinayaka Nursing Home,"No.3033, 8Th Main, 80 Feet Road, Hal 2Nd Stage",560008,080-25281044,NA,0,NA,NA,0,0
Karnataka,Chikkamagaluru,HOS-BLR-3649,Holy Cross Hospital,"Housing Board Colony, Jyothinagar",577102,08262-220431,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3691,Thirumala Hospital,"No.18/3/4, Ward No.17, Kamakshipalya, Magadi Road",560079,080-64500100,NA,0,NA,NA,0,0
Karnataka,Chitradurga,HOS-BLR-3690,Suneetha Nursing Home,"Opp A.I.R Station, C.K.Pura, Kelagote",577501,08194-224229,NA,0,NA,NA,0,0
Karnataka,Belgaum,HOS-BLR-3637,Ajit Surgical & Maternity Home,"Chikkodi Road, Raibag",591317,08331-225603,NA,0,NA,NA,0,0
Karnataka,Ranibennur,HOS-BLR-3658,Kelaghar Medical Centre,"1St Floor, Vinayak Nagar, Ranebennur",581115,08373-263400,NA,0,NA,NA,0,0
Karnataka,Mysore,HOS-BLR-3638,Mythri Hospital,"No.2818-K13, N.S.Road, Chamundipuram",570004,0821-4259526,NA,0,NA,NA,0,0
Karnataka,Dakshina Kannada,HOS-BLR-3727,Saraswathi Nursing Home,"Thyagaraj Road, Bantval",574211,08255-233247,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3601,Avadhani Nethralaya,"No.33, 1St Floor, Patalamma Temple Street, Basavanagudi",560004,080-26575305,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3611,Sri Thirumala Hospital,"Smr Arcade, S.M.Road, Jalahalli Cross, T.Dasarahalli",560057,080-65985785,NA,0,NA,NA,0,0
Karnataka,Bellary,HOS-BLR-3105,K.L.S. Hospital,"16/06, I.S.R. Road, Hospet",583201,08394-227789,NA,0,NA,NA,0,0
Karnataka,Udupi,HOS-BLR-3772,Sri Manjunatha Hospital,"Main Road, Kundapur, Near Old Bus Stand",576201,08254-230515,NA,0,NA,NA,0,0
Karnataka,Shimoga,HOS-BLR-3763,Swathi Ent Hospital,"Sowlanga Road, Near Railway Gate, City",577204,08182-220491,NA,0,NA,NA,0,0
Karnataka,Doddaballapura,HOS-BLR-3739,Janatha Nursing Home,"Senigarapet, Beside Sowndarya Mahal Theater, Behind Old Bus Stand, Bangalore Rural",561203,080-7622005,NA,0,NA,NA,0,0
Karnataka,Davanagere ,HOS-BLR-3751,Ashwini Nursing Home,"Akka Mahadevi Road, A.V.K.College Road, P.J.Extension, Near Bapuji Corporation Bank",577002,08192-2558707,NA,0,NA,NA,0,0
Karnataka,Bidar,HOS-BLR-3770,Sachin Nursing Home,"No.8-11-5, K.E.B Road, Near Arati Building",585401,08482-226841,NA,0,NA,NA,0,0
Karnataka,Chitradurga,HOS-BLR-3754,Patanjali Hospital Pvt Ltd,"Opp.State Bank Of Mysore, Dharmashala Road",577501,08194-221346,NA,0,NA,NA,0,0
Karnataka,Hassan,HOS-BLR-3752,Hemavathi Hospital,"Near Saljedi Theater, Northern Extension",573201,08172-261204,NA,0,NA,NA,0,0
Karnataka,Mulbagal,HOS-BLR-3728,Poornima Hospital & Maternity Centre,"Near Bus Stand, Thaygaraja Colony",563131,08159-247211,NA,0,NA,NA,0,0
Karnataka,Mangalore,HOS-BLR-45,Mangala Hospital & Mangala Kidney Foundation,"Vajra Hills, Kadri Road, Dakshina Kannada",575003,0824-2443088,NA,0,NA,NA,0,0
Karnataka,Ranibennur,HOS-BLR-3713,Dr Lodaya Hospital,"Ashwini Nagar, Just Behind Bus Stand",581110,08375-232433,NA,0,NA,NA,0,0
Karnataka,Tumkur,HOS-BLR-3717,Vijaya Hospital,"Kunigal Road, Near Banashankari Temple",572101,0816-2257762,NA,0,NA,NA,0,0
Karnataka,Raichur,HOS-BLR-3712,Sai Krishna Hospital,"Sindanur Road Opp Ayurvedic College Manvi (Tq), Opposite Hill",584123,08538-221029,NA,0,NA,NA,0,0
Karnataka,Ranibennur,HOS-BLR-3718,Dr Handral Nursing Home,"No.14, Rajendra Nagar",581110,08375-233583,NA,0,NA,NA,0,0
Karnataka,Bellary,HOS-BLR-3693,Citi Hospital,"No.52/A, Dam Road, Hospet",583203,08394-231713,NA,0,NA,NA,0,0
Karnataka,Mandya,HOS-BLR-3711,Roopa Nursing Home,"V.V Road, Hosahalli Circle, City",571401,08232-222416,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3702,Sri Venkateshwara Hospital,"1St Main Road, Peenya 2Nd Stage",560058,080-28361441,NA,0,NA,NA,0,0
Karnataka,Kolar,HOS-BLR-3777,Dhanush Hospital,"Behind Municipal Park, N.R.Extension, Chintamani",563125,08154-253875,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3796,Kamala Nethralaya,"No.81, 7Th Cross, 4Th Block, Near Bda Complex, Koramangala",560034,080-25526944,NA,0,NA,NA,0,0
Karnataka,Kolar,HOS-BLR-3793,R.S.L Nursing Home,"Post Office Road, Behind Municipal Office, Chintamani, Chikaballapura",563125,08154-255526,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3776,Retina Institute Of Karnataka,"No.122, 5Th Main Road, Opp To Osteen College",560018,080-22410106,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3862,Aeinullah Eye Hospital,"#90, Austin Town Layout, Near B.D.A Shopping Complex",560047,080-25565144,NA,0,NA,NA,0,0
Karnataka,Mysore,HOS-BLR-3824,Bahusar Nursing Home,"#3587, B.M. Road, Hunsur",577105,08222-252076,NA,0,NA,NA,0,0
Karnataka,Chitradurga,HOS-BLR-3820,Basappa Multispeciality Hospital,"Basapa Hospital Building, Turuvanur Road",577501,08194-650415,NA,0,NA,NA,0,0
Karnataka,Belgaum,HOS-BLR-3800,Chougala Hospital,"Shanti Nagar, Hallyal Road, Athani",591304,08289-252266,NA,0,NA,NA,0,0
Karnataka,Mandya,HOS-BLR-3825,Kasturiba Nursing Home,"# 1159, 1St Cross, Ashoknagar Extn",571401,08232-224306,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3830,Laser Vision Netralaya,"#157, Defence Colony, 4Th Main Indiranagar",560038,080-25292759,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3823,North Star Maternity & Nursing Home,"#4, Sarakki Industrial Estate, 3Rd Phase, J.P.Nagar, Bannerghatta Road",560076,080-26583903,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3801,Punar Jyoti Eye Hospital,"No.37, Next To Ganesha Temple, Near Cubbonpet Market, Cubbonpet Main Road",560002,080-41140307,NA,0,NA,NA,0,0
Karnataka,Bagalkot,HOS-BLR-3819,Sharan Hospital,"Javali Bazar, Mahalingpur, Near Yellamma Temple",587312,08350-270669,NA,0,NA,NA,0,0
Karnataka,Mysore,HOS-BLR-3826,Sri Chamundeshwari Maternity & Nursing Home,"#605, Collage Road",570024,0821-2424142,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3874,Suguna Hospital,"1A/87, Dr. Rajakumar Road, 4Th N Block, Rajajinagar",560010,080-40194444,NA,0,NA,NA,0,0
Karnataka,Gadag,HOS-BLR-3872,Vaatsalya Hospital,"Masari, Vivekanada Road",582101,08372-252399,NA,0,NA,NA,0,0
Karnataka,Hubli,HOS-BLR-3870,Vithal Clinic And Nursing Home,"Opp Dist Judge'S Court, P.B. Road",580008,0836-2440387,NA,0,NA,NA,0,0
Karnataka,Mangalore,HOS-BLR-4217,Suraksha Nursing Home,"# 9-2-109, Gayathri Devi Temple Road, Carstreet",575001,0824-2492535,NA,0,NA,NA,0,0
Karnataka,Gulbarga,HOS-BLR-4218,Dr.Patil'S Ent Clinic Speech & Hearing Centre,"1-29/36, Behind Count, Near St.Joephs Convent School",585102,08472-225059,NA,0,NA,NA,0,0
Karnataka,Shimoga,HOS-BLR-2133,Meena Nursing Home,"T.K. Road, Bhadravathi",577301,08282-266665,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3080,Vijayanagar Global Hospital,"#46, 17Th Cross. M.C. Road",560040,080-2342442,NA,0,NA,NA,0,0
Karnataka,Davanagere ,HOS-BLR-2774,Madhavi Hospital,"4Th Main, M.C.C. A Block, Church Road",577004,08192-221274,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-1033,Sri Ram Hospital,"#107/2, K.R. Puram Nishvasaha Centre, Old Madras Road, -5600036",560036,080-25610988,NA,0,NA,NA,0,0
Karnataka,Kolar,HOS-BLR-1247,Manasa Hospital,"B.H. Road, Gauribidanur",561208,08155-284150,NA,0,NA,NA,0,0
Karnataka,Chikkaballapur,HOS-BLR-1328,Deccan Hospital,"Opp Ksrtc Depot, Ashwini Extension, Chintamani, Chikballapura",563125,08154-250378,NA,0,NA,NA,0,0
Karnataka,Davanagere ,HOS-BLR-1761,Gurunath Hospital,K.R. Road,577001,08192-653797,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4283,Dr.Ramchandra Hospital,"# 30, Hasaragatta Road, T.Dasarahalli, Near 8Th Mail Circle",560057,080-28372888,NA,0,NA,NA,0,0
Karnataka,Hassan,HOS-BLR-738,Mangala Hospital,Sampige Road Kr Puram,573201,08172-267236,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-1626,Shreya Hospital,"# 73, 6Th Cross, 3Rd Main, Kengeri Satellite Town, ",560060,080-28482958,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-2018,R.R. Hospital & Trauma Center,"11/2, 8Th Cross, 100 Feet Ring Road, Gangadhar Nagar, J.P. Nagar, -Gangadhar Nagar, J.P.Nagar",560078,080-26718785,NA,0,NA,NA,0,0
Karnataka,Anekal,HOS-BLR-4539,Bhavana Nursing Home,Mysore Bank Road,562106,080-7841445,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-1654,Y.K. Hospital,"C A Plot 65 Ring Road, Jiganiindustrial Area",562106,08110-414397,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4689,M.S.Ramaiah Narayana Hrudayalaya Heart Centre,"New Bel Road, Msr Nagar, Msrit Post",560054,080-22183650,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4695,Padma Devaiah Hospital & Research Centre,"19/1, 19Th Cross, Bhuvaneshwari Nagar",560023,080-23145046,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4780,Gurukripa Health Care Centre,"#30, 1St Floor, Galeyara Balaga Bus Stop, Mahalaxmipuram",560086,080-23492619,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4761,Divine Speciality Hospital,"#110, 6H Main, I.T.I Layout, Benson Town Post",560046,080-23530333,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4685,Lakshmi Nursing Home,"#86, 2Nd Main Road, Seshadripuram",560020,080-23670610,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4688,Chinmayi Hospital,"#34, Brindavan Layout, Subramanyapura Main Road",560061,080-26394455,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4691,Sankara Eye Hospital (Sri Kanchi Kamakoti Medical Trust),"Kundalahalli Gate, Vartur Main Road",560037,080-28542727,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4777,Suraksha Nursing Home,"#9, 1St A Cross, T.C.Palya Main Road, 2Nd Block Akshaynagar, R.M.Nagar",560016,080-32422362,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4706,Meridian Medical Centre,"#14, Standage Road, Off Frazertown",560005,080-40608000,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4223,Hcg M.S.Ramaiah Curie Center Of Oncology,"M.S.R. Nagar, M.S.R.I.T, Post",560054,080-22182929,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-887,Bhagwan Mahaveer Jain Hospital,"No.17, Millers Road, Vasanthnagar",560052,080-22207640,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4,Bhagwan Mahaveer Jain Heart Centre( A Unit Of Srinivasa Cardiology Centre Pvt Ltd),"#8, Millers Tank Bund Road Near Cantonment Railway Station",560052,080-41999328,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-1421,Shekhar Hospital,"# 942, 28Th Main, 9Th Blockjayanagar",560069,080-22454223,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-2782,Mysore Hospital,"#35/6, Industrial Subued, Gurgentepalya, Yeshwanthpur",560022,080-22900049,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3187,Shanmuga Nursing Home,"#9/8, Sulthanpalya Main Road",560032,080-22924827,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3844,International Hospital Ltd (A Fortis Network),"111, West Of Chord Road, Mahalaxmi Puram Opp Rajajinagar First Block",560086,080-23004109,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3845,Fortis Hospitals Ltd,"No.23, Gurukrupa Layout, Nagarbhavi 2Nd Stage23",560072,080-23014100,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4517,Cauvery Orthopaedic Centre,"#408, 20Th Main, W.O.C.Road, 1St Block, Rajajinagar",560010,080-23125577,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4615,Akshaya Nethralaya,"#227/A, Vidyagiri Layout N Exit O Axis Bank Nagarbhavi Circle",560072,080-23390350,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-34,Sharavathi Hospitals (P) Ltd,"1133/F, 30 Feet Service Road, R P C Layout, Vijaynagar 2Nd Phase",560040,080-23300222,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4625,Varalakshmi Nursing & Maternity Home,"#2944/2945, 2Nd Stage Rajajinagar",560010,080-23321866,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4569,Acharya Tulsi Jain Hospital,"Mom(M)W6-P-6, #22/2-1, 6Th Cross, K.N Extension",560022,080-23374677,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-769,Dr.Rao'S Maternity Hospital,"370/371, 6Th Phase I Stage, 60 Feet Road, West Of Chord Road",560044,080-23381982,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4335,Gurushree Hi-Tech Multi Speciality Hospital,"#1558, Opp To Chandra Layout Bus Stand",560040,080-23392641,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4122,Sri Sai Krupa Hospital,"#19/A, Opp Lic, Mathikere Main Road",560054,080-23471367,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-88,Subbiah Hospital (A Unit Of Shirdi Sai Hospital Pvt Ltd),"31, M.S.Ramaiah Road, Mathiker",560054,080-23603760,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4453,Raksha Multispeciality Hospital,"#141/142, 1St Main, Police Quarters, Khb Colony, Nandini Layout",560096,080-23747100,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4143,Navashakthi Nethralaya Pvt Ltd,1332 Double Road Indiranagar,560038,080-25289669,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-3967,Chaya Hospital ( A Unit Of Chaya Healthcare Pvt Ltd),"# 6C-335, 4Th Main, 6Th Cross, Ombr Layout, Bhuvanagiri",560043,080-25426030,NA,0,NA,NA,0,0
Karnataka,Bangalore,HOS-BLR-4401,F.M.Eye Clinic & Surgical Centre,"43-B, Robertson Road, Hains Main Road, Fraser Town",560005,080-25482067,NA,0,NA,NA,0,0
